Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1599855242924933120,"What a first-half display! ??????

#FIFAWorldCup | #Qatar2022 https://t.co/zVRiKvd3Hr",FIFA World Cup,FIFAWorldCup,2022-12-05T19:56:28.000Z,Mon Dec 05 19:56:28 +0000 2022,11568,1924,en,<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>,Tweet,,2,0,photo,https://pbs.twimg.com/media/FjPTLynXoAYTjjO.jpg,https://pbs.twimg.com/media/FjPTMNxXEAodji1.jpg,https://pbs.twimg.com/media/FjPTgNbXECIlZjM.jpg,https://pbs.twimg.com/media/FjPTgonXEBMOSsG.jpg
1599853810918297631,"Brazil take a four-goal lead into the break ??

#FIFAWorldCup | #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-05T19:50:47.000Z,Mon Dec 05 19:50:47 +0000 2022,8466,1370,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,2,0,,,,,
1599852977593802752,?? https://t.co/eP7MHOGl7h,FIFA World Cup,FIFAWorldCup,2022-12-05T19:47:28.000Z,Mon Dec 05 19:47:28 +0000 2022,44524,4146,und,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,photo,https://pbs.twimg.com/media/FjPMQAfWAAAUH_N.jpg,,,
1599851676563017728,"Rounding off the move ??

#FIFAWorldCup | #Qatar2022 https://t.co/bOtwoVlbEh",FIFA World Cup,FIFAWorldCup,2022-12-05T19:42:18.000Z,Mon Dec 05 19:42:18 +0000 2022,5412,648,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,2,0,photo,https://pbs.twimg.com/media/FjPQG0fWYAA6yHj.jpg,,,
1599850472210255873,Incredible football.,FIFA World Cup,FIFAWorldCup,2022-12-05T19:37:31.000Z,Mon Dec 05 19:37:31 +0000 2022,29374,2343,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,,,,,
1599850335429808128,Another goal for Brazil and this time it's Lucas Paqueta! ??,FIFA World Cup,FIFAWorldCup,2022-12-05T19:36:58.000Z,Mon Dec 05 19:36:58 +0000 2022,8446,769,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,,,,,
1599849407809466368,This Brazil team are on ????,FIFA World Cup,FIFAWorldCup,2022-12-05T19:33:17.000Z,Mon Dec 05 19:33:17 +0000 2022,63335,5624,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,,,,,
1599848944636465153,"Richarlison channeling his inner R9 ????

#FIFAWorldCup | #Qatar2022",FIFA World Cup,FIFAWorldCup,2022-12-05T19:31:26.000Z,Mon Dec 05 19:31:26 +0000 2022,4520,554,en,<a href="https://twitter.com" rel="nofollow">Twitter for Advertisers</a>,Tweet,,2,0,,,,,
1599848328275324928,WHAT. A. GOALLLL!!!,FIFA World Cup,FIFAWorldCup,2022-12-05T19:28:59.000Z,Mon Dec 05 19:28:59 +0000 2022,37412,2089,en,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,0,0,,,,,
1599846229256835074,"??????

#FIFAWorldCup | #Qatar2022 https://t.co/0a9uHScRMJ",FIFA World Cup,FIFAWorldCup,2022-12-05T19:20:39.000Z,Mon Dec 05 19:20:39 +0000 2022,7814,820,und,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,Tweet,,2,0,photo,https://pbs.twimg.com/media/FjPLf_8XgAA-1P3.jpg,,,
