Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1536827495571279873,Going to be answering your questions tomorrow at 3PM ET! Ask me anything using the hashtag #AskDemi ??,Demi Lovato,ddlovato,2022-06-14T21:46:42.000Z,Tue Jun 14 21:46:42 +0000 2022,8013,1108,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,1,0,,,,,
1536462444301672448,Who watched the @FallonTonight performance? ?? https://t.co/X85Au2V8dO,Demi Lovato,ddlovato,2022-06-13T21:36:07.000Z,Mon Jun 13 21:36:07 +0000 2022,14922,2202,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,1,photo,https://pbs.twimg.com/media/FVKccuoUEAAuB1-.jpg,https://pbs.twimg.com/media/FVKcculUYAA39yl.jpg,https://pbs.twimg.com/media/FVKcculVIAA4U4U.jpg,
1536403343559405575,"RT @pandoramusic : Made it through the week by the skin of our teeth waiting for @ddlovato to drop their new single! 

Listen to “Skin Of My Teeth” now: https://t.co/aURZZI98Fd https://t.co/dVipiRWsBp",Demi Lovato,ddlovato,2022-06-13T17:41:16.000Z,Mon Jun 13 17:41:16 +0000 2022,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,https://pandora.app.link/A693kniZIqb ,0,1,photo,https://pbs.twimg.com/media/FU7S5CSXwAAO60Y.jpg,,,
1535330124710785025,"Thanks for having me @jimmyfallon! ??????????
@FallonTonight https://t.co/f0Ckl8R9LO",Demi Lovato,ddlovato,2022-06-10T18:36:41.000Z,Fri Jun 10 18:36:41 +0000 2022,12708,2267,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,,0,2,photo,https://pbs.twimg.com/media/FU6WnG5XEAABoQP.jpg,https://pbs.twimg.com/media/FU6WnG3WAAAENoB.jpg,https://pbs.twimg.com/media/FU6WnG3XwAED53L.jpg,https://pbs.twimg.com/media/FU6WnG4WYAAU19N.jpg
1535329715770236930,Get your tickets to the freak show. #HOLYFVCKTOUR tickets on sale now ?? https://t.co/AUQjfnU3Hd https://t.co/bVJJpggwnf,Demi Lovato,ddlovato,2022-06-10T18:35:03.000Z,Fri Jun 10 18:35:03 +0000 2022,5093,1037,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://demilovato.lnk.to/HolyFvckTour ,1,0,video,https://video.twimg.com/ext_tw_video/1535329673894297600/pu/vid/320x320/yB5fr964Vj4MvaR3.mp4?tag=12,,,
1535123111854620679,RT @FallonTonight : .@ddlovato put Jimmy’s face on their #HOLYFVCK album cover! #DemiOnFallon https://t.co/1HzzP8uXqj,Demi Lovato,ddlovato,2022-06-10T04:54:05.000Z,Fri Jun 10 04:54:05 +0000 2022,0,0,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Retweet,,2,1,video,https://video.twimg.com/amplify_video/1535098055459975168/vid/640x360/yHcdi9XFl3l81OkA.mp4?tag=14,,,
1535114184719048705,Skin of my Teeth ?? OUT NOW https://t.co/dlvITxEmqf https://t.co/Qlj6jBNC4v,Demi Lovato,ddlovato,2022-06-10T04:18:37.000Z,Fri Jun 10 04:18:37 +0000 2022,21906,6419,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://DemiLovato.lnk.to/STREAMSKINOFMYTEETH ,0,0,video,https://video.twimg.com/ext_tw_video/1535112917007405071/pu/vid/540x540/aVhEuChn4QoOW431.mp4?tag=12,,,
1534900552781414401,"#HOLYFVCKTOUR https://t.co/Sxjaiw9EJ7
SOMT ?? https://t.co/4HbNSxrfr4",Demi Lovato,ddlovato,2022-06-09T14:09:43.000Z,Thu Jun 09 14:09:43 +0000 2022,10492,1744,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,http://Demilovato.lnk.to/Holyfvcktour ,1,0,photo,https://pbs.twimg.com/media/FU0P6m1XoAIDWee.jpg,,,
1534178154914324481,"See you on the #HOLYFVCKTOUR ??

Tickets are available today at noon until Thursday at 10pm for @Citibank cardmembers at https://t.co/pYqW1s4SBy https://t.co/SqMd0fwvZC",Demi Lovato,ddlovato,2022-06-07T14:19:10.000Z,Tue Jun 07 14:19:10 +0000 2022,17715,3650,en,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://demilovato.lnk.to/HOLYFVCKTour ,1,1,photo,https://pbs.twimg.com/media/FUp-5ojUYAEzO0P.jpg,,,
1533890723912724480,HOLY FVCK ?? 8/19 | https://t.co/0kHeJGhxdi https://t.co/HnbmNrXmZS,Demi Lovato,ddlovato,2022-06-06T19:17:01.000Z,Mon Jun 06 19:17:01 +0000 2022,46301,10365,tl,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Tweet,https://shop.demilovato.com ,0,0,photo,https://pbs.twimg.com/media/FUl5exFVUAAt_f0.jpg,,,
